bairro_id,preco_total,area,quartos,banheiros,vagas
7,4950,83,2,3,1
26,699,25,0,0,0
73,8280,75,2,2,1
40,1570,50,2,2,1
26,1000,30,0,1,0
26,2517,63,0,1,0
122,5164,330,4,3,4
26,966,29,0,1,0
26,1872,33,0,1,0
26,1113,39,0,1,0
124,2490,90,3,2,1
26,2990,92,0,1,1
26,3520,64,0,2,0
26,1008,30,0,0,0
60,1270,45,2,1,0
9,1095,50,2,1,0
64,1020,115,2,1,0
26,3073,63,0,1,0
103,1782,73,0,1,0
12,4240,55,1,1,1
26,1391,38,0,0,0
26,966,25,0,1,0
7,1800,30,0,1,1
7,3165,60,1,1,1
124,2495,77,2,1,1
60,1260,55,1,1,0
21,1010,60,2,1,0
26,1400,50,1,1,0
124,3300,67,3,1,2
83,1550,51,2,2,1
20,946,50,2,1,0
20,1300,100,3,1,1
83,2275,100,3,2,1
26,1098,40,0,1,0
134,1316,37,1,1,0
60,3090,90,3,2,1
7,1265,32,0,1,1
12,2302,42,1,1,0
30,2919,44,1,1,0
11,1340,49,2,1,0
97,1791,66,2,1,1
90,1400,71,2,1,0
119,1329,60,2,2,0
68,7500,140,3,2,2
26,1050,20,0,1,0
124,1506,27,0,1,1
118,4740,110,2,1,1
26,1050,35,0,0,0
83,1492,49,2,1,1
73,6900,70,2,2,1
26,922,28,0,1,0
23,3596,98,3,3,0
12,1580,48,1,1,0
26,1571,38,0,1,0
119,2130,65,3,1,1
26,560,24,0,0,1
48,2269,56,2,1,1
7,2226,35,0,1,1
83,1409,60,2,1,0
91,1200,24,0,0,0
76,1282,58,2,1,0
84,1250,52,2,1,0
83,1800,80,2,1,0
124,1481,33,0,1,0
40,1530,84,2,2,1
92,2200,211,4,4,0
26,1431,38,1,1,0
102,1850,33,0,0,0
119,1810,70,2,1,1
80,1290,70,2,1,0
134,2020,90,2,2,1
124,2683,77,2,1,1
30,1450,31,0,1,0
43,2135,65,2,2,1
134,2190,75,1,1,1
7,1670,32,0,1,0
39,1888,80,3,2,1
84,1094,48,2,1,0
124,2015,80,2,1,0
89,1518,48,1,1,1
102,1300,31,0,1,0
134,1850,77,3,1,1
98,854,47,1,1,0
11,11500,2009,0,0,1
59,8940,188,2,2,1
102,1750,35,0,0,1
55,3189,50,1,1,0
26,1891,55,1,1,0
90,1450,90,3,1,0
26,1841,28,1,1,0
121,765,18,0,1,1
26,1110,30,1,1,0
124,2150,58,2,1,0
41,2240,70,2,1,1
72,2165,48,2,1,0
30,2101,36,1,1,0
72,2099,44,1,1,0
124,1610,42,1,1,0
122,1620,45,2,1,0
124,2200,68,2,1,0
93,1375,68,2,1,0
93,794,50,1,1,1
101,1320,20,0,1,0
40,1463,77,3,1,0
134,2122,55,2,2,0
9,2800,120,5,3,3
30,2900,87,3,2,0
76,1317,58,2,1,0
72,5067,68,2,3,1
20,960,42,2,1,1
15,1490,92,2,1,0
26,1676,60,0,1,0
26,1192,38,0,1,0
122,1810,60,1,2,1
79,2380,100,3,2,2
43,3200,70,3,2,1
113,800,50,2,1,1
79,1900,52,1,2,1
26,1100,45,0,1,0
26,1910,50,1,1,0
79,2250,61,2,1,1
7,1692,27,0,1,0
92,1610,80,2,2,0
124,2275,60,2,1,0
97,1710,720,5,5,0
44,905,19,0,1,1
102,9000,177,3,5,5
26,1600,33,0,1,0
134,1864,80,3,2,0
14,1300,45,2,1,0
102,4070,88,3,3,1
12,2050,35,1,1,0
7,2055,31,0,1,1
48,2250,90,2,1,0
26,866,29,0,1,0
26,1280,32,0,1,0
124,3265,67,2,1,1
99,3121,57,0,1,0
83,1964,44,0,0,0
134,1258,23,0,1,1
14,1300,50,2,1,0
43,2650,76,2,2,1
26,1355,36,0,1,0
83,1581,70,2,1,1
99,981,50,1,1,1
35,1271,50,2,1,0
99,1380,60,2,1,0
43,4295,93,3,3,2
130,2100,100,2,3,4
71,2150,38,1,1,0
7,7020,82,2,3,1
102,1420,28,0,1,1
26,1614,33,0,1,0
26,1435,48,0,1,0
83,2600,110,3,3,2
30,4634,73,3,2,1
7,2438,34,0,0,1
2,1950,74,3,1,1
30,1108,32,0,1,0
3,1905,60,2,1,1
26,2143,45,1,1,0
15,1410,60,2,1,0
26,27500,900,0,10,0
124,3774,103,3,2,2
124,4052,47,0,1,2
20,1000,42,2,1,1
19,1200,64,2,1,1
48,3680,90,3,2,1
15,1600,81,2,2,1
30,2380,30,1,1,1
60,1690,98,2,1,1
83,2080,80,2,1,1
103,1260,45,1,1,0
83,1500,55,2,1,1
40,1540,70,2,1,0
67,2305,105,3,2,1
42,3306,97,3,2,0
7,2700,30,1,1,0
121,1200,60,2,1,0
84,1430,46,2,1,0
2,1770,50,1,1,0
137,1850,25,0,1,1
20,1010,42,2,1,1
36,1182,99,2,2,0
84,1200,46,1,1,0
79,1680,85,2,1,0
60,2030,70,2,1,1
12,4010,80,2,2,1
20,1257,48,2,1,1
106,1450,80,2,2,0
26,1545,33,0,1,0
124,1770,43,1,1,1
2,1756,65,1,1,1
47,2404,54,2,1,0
75,1342,58,2,1,0
26,1010,25,0,1,0
7,1855,28,0,1,1
124,2560,92,2,1,1
26,950,30,0,1,0
124,2347,100,3,1,1
98,1250,30,1,1,0
102,3946,88,3,3,2
119,1381,127,2,1,0
99,2050,97,4,2,1
122,1717,54,1,1,1
15,1450,50,2,1,0
62,3719,65,1,2,1
26,7829,132,0,2,0
130,1540,40,1,1,1
19,1040,45,1,1,1
67,3692,120,2,2,1
44,3375,53,0,2,0
124,2600,70,2,2,0
20,962,43,2,1,1
26,2000,70,0,1,0
30,2000,35,1,1,0
84,1100,32,0,1,0
7,6420,72,0,2,1
102,1220,28,0,1,1
83,1300,66,2,1,1
124,3450,130,2,1,1
41,1640,70,1,1,1
51,1250,38,1,1,0
40,1750,62,2,1,1
20,1330,43,2,1,1
26,1333,110,0,2,0
92,1106,80,2,1,0
60,2008,60,2,1,1
121,1781,30,0,1,1
40,1940,64,2,1,1
11,10560,990,0,4,0
36,1150,52,2,1,0
124,2130,72,3,1,1
99,1303,58,2,1,0
26,1420,33,0,1,0
44,1411,24,0,1,1
83,1164,40,1,1,1
138,1800,60,2,1,1
124,1781,27,0,1,1
102,1450,29,0,0,1
124,2400,95,2,1,1
26,4248,162,0,4,0
43,2051,43,2,1,1
124,2303,72,2,1,0
20,905,46,2,1,1
89,3340,77,3,2,1
83,2150,70,2,2,1
89,1000,41,0,1,0
20,1000,53,2,1,1
59,7350,110,3,2,1
12,2500,80,2,1,0
20,1150,52,2,1,1
89,2708,120,2,3,1
26,1092,32,0,1,0
62,1401,60,2,1,0
20,1000,44,2,1,1
93,1180,58,2,2,0
89,1250,60,2,1,1
93,1710,29,0,1,1
73,2680,42,1,1,0
102,3952,63,2,1,1
124,2630,75,2,3,1
26,1656,30,0,1,0
124,2565,37,0,1,1
11,1750,55,2,1,1
26,1640,60,1,1,0
44,1395,29,0,0,1
30,3300,80,2,1,0
26,2389,40,0,1,0
102,3470,82,3,2,2
48,2300,72,2,2,2
20,1013,66,2,1,1
19,1153,70,2,1,1
83,1914,67,2,2,1
26,1097,40,0,1,0
102,1850,33,0,1,0
47,3258,69,1,2,0
21,1450,90,2,1,1
92,1353,48,2,1,1
30,4100,130,3,4,0
89,800,50,2,1,1
92,930,74,2,1,1
70,3415,60,2,1,0
10,1090,50,2,1,1
7,7550,108,2,3,2
26,3650,45,0,3,0
124,3000,85,3,3,0
20,800,45,2,1,1
20,860,54,2,1,1
99,800,50,2,1,0
20,1040,44,2,1,1
30,3426,97,3,3,0
124,2590,83,3,1,1
12,3820,60,2,1,0
40,2300,60,2,1,1
20,920,42,2,1,1
129,892,41,1,1,2
134,2336,50,2,2,1
7,6917,121,3,2,2
15,1800,120,3,2,0
101,1650,60,0,1,0
38,3775,60,2,1,2
26,1072,30,0,1,0
7,2250,36,0,1,1
134,2477,114,2,2,1
89,1160,43,2,1,1
18,1576,23,0,1,1
12,3492,80,2,1,1
52,4700,40,0,1,1
23,2080,58,1,1,0
20,957,45,2,1,1
83,2161,75,2,2,1
134,2270,64,2,1,1
19,920,75,2,1,1
51,1047,60,2,1,1
19,1350,46,2,1,1
20,850,85,2,1,0
83,1350,80,2,2,0
124,2785,54,2,2,2
134,2306,66,2,2,1
83,1565,50,2,1,1
43,3150,87,3,2,2
26,1008,34,0,0,0
124,1230,30,0,1,0
83,1825,100,2,3,0
89,1080,45,1,1,1
20,867,49,2,1,1
30,2878,40,0,0,0
89,2584,55,2,1,1
119,1300,50,2,1,0
40,1534,56,2,1,1
83,4706,280,3,5,3
68,6700,135,3,3,2
40,3400,280,4,2,3
20,950,50,2,1,1
124,2575,70,2,1,1
44,1198,21,0,1,1
102,1862,33,0,1,1
40,1610,48,2,1,1
83,1620,55,2,1,1
124,3190,90,3,1,2
92,982,60,2,1,1
48,3047,80,2,2,1
11,1520,60,2,1,0
136,2000,80,3,2,1
26,3935,92,2,1,0
93,1146,62,2,1,1
26,1100,35,0,1,0
111,1676,35,1,1,1
62,2140,49,2,2,1
40,1478,48,2,1,0
102,3169,72,2,2,1
124,2530,75,2,1,1
83,1477,68,2,1,0
12,2400,45,1,1,0
42,3300,60,2,1,0
7,3400,77,2,1,1
97,1100,50,2,1,0
136,1850,69,2,1,2
136,3350,112,3,1,2
97,1200,50,2,1,0
133,700,60,2,1,1
97,1446,65,3,1,1
26,16200,264,4,2,0
102,1563,45,1,1,1
59,11199,116,3,2,1
102,1883,28,0,1,0
26,609,22,0,1,0
23,1550,33,1,1,0
106,2300,120,2,2,0
79,3500,100,3,3,1
85,980,40,1,1,0
83,1130,70,2,1,1
26,798,30,0,1,0
12,2850,91,2,1,0
72,3175,23,0,0,1
124,1334,28,0,1,1
60,424,30,0,1,0
124,1920,52,2,1,0
47,2010,53,1,1,0
124,2905,100,3,1,1
76,950,38,0,1,0
30,1570,18,0,1,0
67,1450,56,1,1,0
56,1668,67,2,1,1
42,2160,51,1,1,0
89,1430,66,2,1,1
26,1350,35,1,1,0
23,2336,47,1,1,0
124,2305,57,1,1,1
124,1620,45,1,1,0
124,3250,100,3,2,1
124,3070,84,2,3,1
7,8200,185,1,1,3
73,14491,90,3,3,1
7,4340,76,1,0,1
35,2600,36,0,1,1
30,12500,243,4,3,3
55,4788,100,2,4,1
12,3688,92,3,2,1
30,1940,30,1,1,0
30,3560,60,1,1,0
124,1540,30,0,1,0
57,890,47,2,1,1
26,1210,30,0,0,0
11,850,34,0,0,0
11,1100,42,1,1,0
7,1150,21,0,1,1
26,10657,258,0,2,1
65,4750,110,3,2,1
102,3778,89,3,3,2
134,3400,120,4,2,0
30,3700,45,1,1,1
30,3320,98,3,3,1
26,900,25,0,1,0
34,1552,54,2,1,1
30,1842,35,1,1,0
30,19117,395,12,5,4
124,2246,80,2,1,1
124,1854,79,2,1,0
24,1606,64,2,1,0
59,8633,100,3,3,2
136,2650,95,3,3,1
30,2500,45,1,1,0
30,1065,18,0,1,0
47,4620,200,5,2,0
59,8300,110,3,3,2
62,4330,43,0,1,0
20,1400,65,2,1,1
20,1019,60,2,1,1
42,1290,28,1,1,0
27,1670,60,2,2,1
102,9750,189,4,6,3
122,1322,43,0,1,0
30,4400,120,3,3,0
90,900,63,3,2,0
97,1050,41,1,1,0
121,1300,15,0,1,0
77,609,26,1,1,0
119,1150,40,2,1,0
42,220,100,2,2,0
62,1990,60,2,1,1
5,780,74,1,1,0
72,4385,137,3,2,1
30,18300,430,0,2,2
97,1680,55,2,1,0
101,750,45,1,1,0
7,6760,205,1,2,2
76,1800,80,0,3,2
30,5559,59,0,1,0
97,700,50,1,1,0
59,3250,30,2,1,0
73,17491,155,3,2,0
12,30000,230,0,0,0
43,1510,45,2,1,1
59,15052,74,2,3,1
20,820,50,1,1,0
26,2938,145,0,0,0
42,5097,60,0,2,2
20,2200,62,2,3,3
59,4657,70,2,2,0
20,1000,76,2,1,1
102,5136,63,0,1,2
42,2700,30,0,1,1
42,1661,33,0,1,0
89,2350,110,2,3,0
102,7830,120,0,2,1
92,610,26,1,1,0
20,1063,55,2,1,1
7,1865,32,0,1,1
7,3916,64,0,1,2
12,5600,96,3,4,1
59,7700,120,3,2,1
12,4500,100,1,2,1
73,10130,200,3,2,1
42,2435,40,1,1,0
26,2150,22,0,1,0
30,1974,23,1,1,0
26,750,39,1,1,0
26,6500,94,0,0,0
26,25833,600,0,3,0
74,1574,22,0,1,0
102,9695,141,3,3,2
20,900,50,3,1,1
137,1995,78,2,1,1
44,4698,154,3,3,2
42,4853,74,2,3,1
3,5300,128,3,3,3
7,9850,225,3,3,1
26,8236,14,0,1,0
43,1280,45,1,1,1
59,19915,117,3,2,0
31,850,50,2,1,0
97,1073,60,3,1,1
65,2500,30,1,1,0
102,25000,550,4,6,2
55,15000,195,2,1,0
118,10457,141,4,2,3
12,10864,204,3,2,1
73,34610,370,4,3,2
59,11690,130,3,2,1
70,7679,152,3,2,1
30,4880,48,1,1,0
44,5025,200,2,3,2
42,4900,101,3,1,1
70,8500,143,3,2,1
90,1016,39,0,1,0
66,1100,38,1,1,0
7,1600,31,0,1,1
137,800,35,1,1,0
26,13800,800,0,5,6
26,1600,40,0,1,0
135,850,50,1,1,0
88,1030,44,2,1,0
13,654,45,1,1,0
20,4450,500,3,3,3
42,1900,30,1,1,0
138,1250,64,2,1,1
7,5300,35,1,1,1
60,2600,68,2,1,1
87,1100,56,2,1,0
7,23200,410,3,4,3
13,850,50,1,1,0
87,1200,62,2,1,0
137,700,40,1,1,0
137,1185,42,2,1,0
138,1240,62,2,1,0
26,13418,352,0,5,0
47,83727,940,0,3,4
128,20000,410,0,4,3
30,3230,75,2,1,1
26,601,22,0,0,0
30,3245,57,0,2,0
11,500,25,1,1,0
30,3270,56,1,1,0
134,1625,62,2,1,0
30,10000,240,0,3,0
12,47105,318,0,4,3
65,32800,320,0,13,13
73,55325,217,0,2,4
73,96744,650,0,2,0
12,54886,394,0,0,10
7,152841,2701,0,24,27
65,3558,33,0,1,1
26,120000,1700,0,1,0
84,28000,700,0,4,0
32,3713,110,3,2,1
73,11451,135,3,2,1
